frame,pID,unitID,x,y
12960,1,225,139,3028
12960,1,188,528,2912
12960,1,220,896,3472
12960,0,298,587,948
12960,0,218,174,436
12960,1,305,261,3003
12960,1,150,320,2880
12960,1,280,1300,3821
12960,0,339,794,902
12960,0,270,1868,441
12960,1,175,496,2848
12960,1,183,180,3134
12960,1,169,353,2923
12960,1,312,1195,3604
12960,1,256,1264,3392
12960,0,249,735,2224
12960,1,223,1584,3488
12960,1,336,1104,4032
12960,1,292,250,3060
12960,0,302,3924,2812
12960,0,293,75,1332
12960,1,195,1198,3533
12960,1,303,240,3168
13080,0,5,1739,139
13080,1,209,239,3113
13080,1,329,281,3268
13080,0,184,656,1056
13080,1,252,1111,3786
13080,1,295,1394,3610
13080,0,286,3855,2646
13080,0,311,3837,2748
13080,0,253,916,2208
13080,0,324,1759,355
13080,1,315,1120,3152
13080,1,250,1387,3636
13080,1,176,1316,3545
13080,0,321,3648,2656
13080,1,213,1460,3604
13080,0,331,1671,345
13080,0,309,107,1259
13080,0,264,745,826
13080,0,346,1701,348
13080,1,273,208,3232
13080,0,241,1739,171
13080,0,327,3626,2620
13080,0,182,1579,238
13080,1,282,139,3115
13080,1,167,139,3060
13080,0,207,587,868
13080,1,263,64,2944
13080,0,265,3924,2708
13080,0,39,547,2585
13080,1,325,1393,3539
13080,1,281,1500,3920
13080,1,243,1113,3998
13080,1,260,1344,3584
13080,0,259,1579,203
13080,1,304,153,3021
13080,1,337,400,3232
13080,0,338,338,1331
13080,1,48,1344,3296
13080,1,276,1504,3520
13080,0,34,736,912
13080,0,189,704,800
13080,1,296,1436,3889
13080,1,53,1265,3492
13080,1,193,388,2927
13080,1,345,416,3072
13080,1,232,1344,3632
13080,1,261,864,3296
13080,1,275,1195,3604
13080,1,333,1584,3424
13080,1,269,1387,3542
13080,1,216,1584,3552
13080,1,310,336,3168
13080,0,199,874,1792
13080,1,297,1426,3824
13080,0,194,1801,171
13080,0,172,762,792
13080,0,317,555,948
13080,1,171,1400,3388
13080,1,166,1453,3604
13080,1,322,1232,3456
13080,1,242,1202,3598
13080,0,69,1504,256
13080,0,340,3642,2705
13080,1,266,1401,3856
13080,1,320,1308,3572
13080,1,75,1344,3472
13080,0,206,3776,2704
13080,0,168,601,1013
13080,0,271,1666,260
13080,0,300,1787,508
13080,1,179,1388,3633
13080,0,307,1701,355
13080,1,235,1406,3604
13080,1,245,1372,3889
13080,1,323,2572,1531
13080,1,313,213,3058
13080,1,187,171,2929
13080,0,234,744,779
13080,1,277,1120,3248
13080,0,201,1760,480
13080,0,278,3894,2699
13080,1,274,148,2987
13080,0,272,3924,2699
13080,1,180,571,2958
13080,0,291,110,1323
13080,0,227,256,1296
13080,1,288,1280,3559
13080,0,299,199,1335
13080,1,164,1261,3604
13080,1,268,139,2987
13080,1,200,1376,3339
13080,1,192,896,3376
13080,1,208,320,3056
13080,0,97,1728,304
13080,1,287,227,2978
13080,0,348,3706,2696
13080,0,174,1713,667
13080,0,178,752,1056
13080,1,342,896,3376
13080,1,102,1316,3604
13080,0,248,596,1031
13080,1,198,1195,3604
13080,1,284,1440,3360
13080,0,211,555,852
13080,1,205,140,3060
13080,0,308,555,1012
13080,1,230,1622,3406
13080,0,262,1903,440
13080,0,349,325,1306
13080,1,283,1195,3604
13080,1,190,1291,3636
13080,1,110,376,2923
13080,0,314,1589,298
13080,0,246,910,2202
13080,1,247,1223,3792
13080,1,341,1120,3248
13080,1,254,1162,3792
13080,0,279,107,1364
13080,0,326,597,909
13080,1,185,1401,3382
13080,1,239,383,2991
13080,1,257,288,2944
13080,1,267,1458,3824
13080,0,301,1770,444
13080,0,290,282,492
13080,1,306,1216,3264
13080,0,233,587,939
13080,0,191,1780,139
13080,0,294,3570,1605
13080,0,255,907,2159
13080,0,335,3649,2691
13080,1,332,171,3134
13080,1,289,304,3232
13080,0,173,736,736
13080,0,334,773,812
13080,0,316,75,1259
13080,0,210,1780,139
13080,1,328,449,3133
13080,1,231,171,2923
13080,1,204,992,3392
13080,0,330,318,1354
13080,1,181,1387,3636
13080,0,343,794,902
13080,0,258,587,836
13080,1,225,139,3029
13080,1,188,528,2912
13080,1,220,896,3472
13080,0,298,660,945
13080,0,218,174,436
13080,1,305,139,3003
13080,1,150,320,2880
13080,1,280,1436,3856
13080,1,347,896,3472
13080,0,339,794,902
13080,0,270,1868,441
13080,1,175,496,2848
13080,1,183,139,3060
13080,1,169,353,2923
13080,1,312,1195,3604
13080,1,344,1440,3488
13080,1,256,1264,3392
13080,0,249,917,2204
13080,1,223,1584,3488
13080,1,336,1104,4032
13080,1,292,139,3060
13080,0,302,3924,2812
13080,0,293,75,1332
13080,1,195,1195,3556
13080,1,303,240,3168
13200,0,5,1739,139
13200,1,209,139,3115
13200,1,329,171,3124
13200,0,184,656,1056
13200,1,252,1287,3779
13200,1,295,1291,3636
13200,0,286,3956,2644
13200,0,311,3956,2772
13200,0,253,916,2208
13200,0,324,1695,355
13200,1,315,1120,3152
13200,1,250,1387,3636
13200,1,176,1316,3604
13200,0,321,3648,2656
13200,1,213,1396,3525
13200,0,331,1674,369
13200,0,309,107,1259
13200,0,264,745,831
13200,0,346,1679,345
13200,1,273,208,3232
13200,0,241,1739,171
13200,0,327,3956,2635
13200,0,182,1579,283
13200,1,282,202,3108
13200,1,167,250,3059
13200,0,207,587,868
13200,1,263,64,2944
13200,0,265,3924,2708
13200,0,39,547,2585
13200,1,325,1387,3611
13200,1,281,1500,3848
13200,1,243,1470,3904
13200,1,260,1344,3584
13200,0,259,1579,203
13200,1,304,139,3028
13200,1,337,400,3232
13200,0,338,107,1323
13200,1,48,1344,3296
13200,1,276,1504,3520
13200,0,34,736,912
13200,0,189,704,800
13200,1,296,1436,3889
13200,1,53,1195,3540
13200,1,193,353,2923
13200,1,345,416,3072
13200,1,232,1344,3632
13200,1,261,864,3296
13200,1,275,1206,3579
13200,1,333,1584,3424
13200,1,269,1515,3604
13200,1,216,1584,3552
13200,1,310,336,3168
13200,0,199,885,1891
13200,1,297,1426,3824
13200,0,194,1780,139
13200,0,172,773,804
13200,0,317,563,946
13200,1,171,1400,3419
13200,1,166,1222,3538
13200,1,322,1232,3456
13200,1,242,1247,3562
13200,0,69,1504,256
13200,0,340,3948,2644
13200,1,266,1401,3856
13200,1,320,1291,3636
13200,1,75,1344,3472
13200,0,206,3776,2704
13200,0,168,645,954
13200,0,271,1667,260
13200,0,300,1787,508
13200,1,179,1454,3604
13200,0,307,1695,382
13200,1,235,1479,3601
13200,1,245,1394,3824
13200,1,323,2749,2038
13200,1,313,139,3028
13200,1,187,187,2940
13200,0,234,767,779
13200,1,277,1120,3248
13200,0,201,1760,480
13200,0,278,3956,2708
13200,1,274,171,2972
13200,0,272,3838,2699
13200,1,180,576,2992
13200,0,291,107,1323
13200,0,227,256,1296
13200,1,288,1195,3604
13200,0,299,199,1335
13200,1,164,1280,3527
13200,1,268,267,3003
13200,1,200,1376,3339
13200,1,192,896,3376
13200,1,208,320,3056
13200,0,97,1728,304
13200,1,287,171,2923
13200,0,348,3711,2697
13200,0,174,1713,667
13200,0,178,752,1056
13200,1,342,896,3376
13200,1,102,1316,3591
13200,0,248,633,992
13200,1,198,1262,3536
13200,1,284,1440,3360
13200,0,211,665,861
13200,1,205,139,2989
13200,0,308,650,940
13200,1,230,1562,3399
13200,0,262,1903,440
13200,0,349,317,1323
13200,1,283,1195,3604
13200,1,190,1315,3567
13200,1,110,376,2923
13200,0,314,1618,297
13200,0,246,910,2202
13200,1,247,1396,3785
13200,1,341,1120,3248
13200,1,254,1340,3776
13200,0,279,107,1364
13200,0,326,529,834
13200,1,185,1376,3339
13200,1,239,388,2969
13200,1,257,288,2944
13200,1,267,1458,3824
13200,0,301,1770,444
13200,0,290,220,413
13200,1,306,1216,3264
13200,0,233,587,939
13200,0,191,1780,139
13200,0,294,3552,1616
13200,0,255,907,2159
13200,0,335,3956,2635
13200,1,332,239,3131
13200,1,289,304,3232
13200,0,173,736,736
13200,0,334,705,738
13200,0,316,85,1261
13200,0,210,1803,178
13200,1,328,449,3133
13200,1,231,171,2923
13200,1,204,992,3392
13200,0,330,102,1323
13200,1,181,1375,3554
13200,0,343,804,912
13200,0,258,587,836
13200,1,225,139,3060
13200,1,188,528,2912
13200,1,220,896,3472
13200,0,298,597,950
13200,0,218,174,436
13200,1,305,171,2987
13200,1,150,320,2880
13200,1,280,1436,3856
13200,1,347,896,3472
13200,0,339,908,834
13200,0,270,1868,441
13200,1,175,496,2848
13200,1,183,147,3017
13200,1,169,366,2970
13200,1,312,1259,3604
13200,1,344,1440,3488
13200,1,256,1264,3392
13200,0,249,917,2204
13200,1,223,1584,3488
13200,1,336,1104,4032
13200,1,292,139,3058
13200,0,302,3837,2748
13200,0,293,182,1323
13200,1,195,1274,3494
13200,1,303,240,3168
13320,0,5,1739,260
13320,1,209,139,3115
13320,1,329,250,3109
13320,0,184,656,1056
13320,1,252,1365,3858
13320,1,295,1380,3577
13320,0,286,3951,2644
13320,0,311,3956,2772
13320,0,253,916,2208
13320,0,324,1695,355
13320,1,315,1120,3152
13320,1,250,1372,3527
13320,1,176,1316,3525
13320,0,321,3648,2656
13320,1,213,1460,3604
13320,0,331,1674,369
13320,0,309,148,1257
13320,0,264,744,816
13320,0,346,1661,355
13320,1,273,208,3232
13320,0,241,1739,235
13320,0,327,3956,2635
13320,0,182,1579,283
13320,1,282,171,2930
13320,1,167,171,3060
13320,0,207,611,868
13320,1,263,64,2944
13320,0,265,3837,2708
13320,0,39,547,2585
13320,1,325,1373,3567
13320,1,281,1500,3848
13320,1,243,1674,3790
13320,1,260,1344,3584
13320,0,259,1639,262
13320,1,304,155,3029
13320,1,337,400,3232
13320,0,338,75,1332
13320,1,48,1344,3296
13320,1,276,1504,3520
13320,0,34,736,912
13320,0,189,704,800
13320,1,296,1436,3889
13320,1,53,1253,3514
13320,1,193,353,2923
13320,1,345,416,3072
13320,1,232,1344,3632
13320,1,261,864,3296
13320,1,275,1387,3636
13320,1,333,1584,3424
13320,1,269,1411,3534
13320,1,216,1584,3552
13320,0,351,794,912
13320,1,310,336,3168
13320,0,199,898,1989
13320,1,297,1426,3824
13320,0,194,1874,219
13320,0,172,758,804
13320,0,317,633,939
13320,1,171,1376,3419
13320,1,166,1387,3636
13320,1,322,1232,3456
13320,1,242,1291,3636
13320,0,69,1504,256
13320,0,340,3918,2660
13320,1,266,1401,3856
13320,1,320,1302,3603
13320,1,75,1344,3472
13320,0,206,3776,2704
13320,0,168,587,1012
13320,0,271,1667,260
13320,0,300,1787,508
13320,1,179,1387,3604
13320,0,307,1695,382
13320,1,235,1500,3604
13320,1,245,1394,3824
13320,1,323,3138,2402
13320,1,350,1696,3856
13320,1,313,139,3028
13320,1,187,171,2923
13320,0,234,744,779
13320,1,277,1120,3248
13320,0,201,1760,480
13320,0,278,3952,2707
13320,1,274,222,3008
13320,0,272,3956,2644
13320,1,180,576,2992
13320,0,291,107,1364
13320,0,227,256,1296
13320,1,288,1195,3554
13320,0,299,199,1335
13320,1,164,1291,3630
13320,1,268,171,2972
13320,1,200,1400,3339
13320,1,192,896,3376
13320,1,208,320,3056
13320,0,97,1728,304
13320,1,287,171,2923
13320,0,348,3709,2684
13320,0,174,1713,667
13320,0,178,752,1056
13320,1,342,896,3376
13320,1,102,1304,3571
13320,0,248,587,1044
13320,1,198,1195,3589
13320,1,284,1440,3360
13320,0,211,555,852
13320,1,205,148,2988
13320,0,308,555,1012
13320,1,230,1601,3449
13320,0,262,1903,440
13320,0,349,321,1319
13320,1,283,1254,3540
13320,1,190,1227,3604
13320,1,110,341,2958
13320,0,314,1613,297
13320,0,246,910,2202
13320,1,247,1427,3792
13320,1,341,1120,3248
13320,1,254,1392,3783
13320,0,279,102,1360
13320,0,326,462,760
13320,1,185,1376,3339
13320,1,239,376,2923
13320,1,257,288,2944
13320,1,267,1461,3824
13320,0,301,1770,444
13320,0,290,159,334
13320,1,306,1216,3264
13320,0,233,587,939
13320,0,191,1747,253
13320,0,294,3552,1616
13320,0,255,907,2159
13320,0,335,3850,2661
13320,1,332,139,3115
13320,1,289,304,3232
13320,0,173,736,736
13320,0,334,638,663
13320,0,316,149,1268
13320,0,210,1780,139
13320,1,328,449,3133
13320,1,231,212,2978
13320,1,204,992,3392
13320,0,330,128,1325
13320,1,181,1316,3540
13320,0,343,794,913
13320,0,258,657,841
13320,1,225,188,3060
13320,1,188,528,2912
13320,1,220,896,3472
13320,0,298,587,948
13320,0,218,174,436
13320,1,305,139,3115
13320,1,150,320,2880
13320,1,280,1436,3856
13320,1,347,896,3472
13320,0,339,943,798
13320,0,270,1868,441
13320,1,175,496,2848
13320,1,183,171,2923
13320,1,169,388,2997
13320,1,312,1296,3543
13320,1,344,1440,3488
13320,1,256,1264,3392
13320,0,249,917,2204
13320,1,223,1584,3488
13320,1,336,1104,4032
13320,1,292,139,3115
13320,0,302,3924,2811
13320,0,293,83,1323
13320,1,195,1195,3604
13320,1,303,240,3168
13440,0,5,1739,139
13440,1,209,205,3115
13440,1,329,139,3028
13440,0,184,656,1056
13440,1,252,1538,3857
13440,1,295,1387,3631
13440,0,286,3837,2660
13440,0,311,3837,2748
13440,0,253,987,2220
13440,0,324,1695,355
13440,1,315,1120,3152
13440,1,250,1387,3636
13440,1,176,1291,3636
13440,0,321,3648,2656
13440,1,213,1396,3604
13440,0,331,1674,369
13440,0,309,118,1259
13440,0,264,744,821
13440,0,346,1661,355
13440,1,273,208,3232
13440,0,241,1739,171
13440,0,327,3924,2635
13440,0,182,1579,283
13440,1,282,144,2990
13440,1,167,139,3060
13440,0,207,607,868
13440,1,263,64,2944
13440,0,265,3956,2644
13440,0,352,1718,345
13440,0,39,547,2585
13440,1,325,1291,3636
13440,1,281,1771,3889
13440,1,243,1757,3885
13440,1,260,1344,3584
13440,0,259,1579,203
13440,1,304,171,2923
13440,1,337,400,3232
13440,0,338,143,1322
13440,1,48,1344,3296
13440,1,276,1504,3520
13440,0,34,736,912
13440,0,189,704,800
13440,1,296,1684,3947
13440,1,53,1195,3604
13440,1,193,353,2923
13440,1,345,416,3072
13440,1,232,1344,3632
13440,1,261,864,3296
13440,1,275,1374,3551
13440,1,333,1584,3424
13440,1,269,1515,3604
13440,1,216,1584,3552
13440,0,351,798,887
13440,1,310,336,3168
13440,0,199,925,2074
13440,1,297,1503,3890
13440,0,194,1872,224
13440,0,172,768,811
13440,0,317,555,948
13440,1,171,1378,3407
13440,1,166,1291,3634
13440,1,322,1232,3456
13440,1,242,1314,3550
13440,0,69,1504,256
13440,0,340,3902,2710
13440,1,266,1622,3856
13440,1,320,1291,3636
13440,1,75,1344,3472
13440,0,206,3776,2704
13440,0,168,587,1012
13440,0,271,1667,260
13440,0,300,1787,508
13440,1,179,1372,3526
13440,0,307,1695,382
13440,1,235,1413,3566
13440,1,245,1578,3838
13440,1,323,3668,2475
13440,1,350,1696,3856
13440,1,313,250,3028
13440,1,187,171,2923
13440,0,234,767,779
13440,1,277,1120,3248
13440,0,201,1760,480
13440,0,278,3848,2699
13440,1,274,183,2986
13440,0,272,3951,2644
13440,1,180,576,2992
13440,0,291,172,1338
13440,0,227,256,1296
13440,1,288,1231,3511
13440,0,299,201,1294
13440,1,164,1308,3573
13440,1,268,171,2972
13440,1,200,1376,3348
13440,1,192,896,3376
13440,1,208,320,3056
13440,0,97,1728,304
13440,1,287,173,2939
13440,0,348,3719,2684
13440,0,174,1713,667
13440,0,178,752,1056
13440,1,342,896,3376
13440,1,102,1297,3609
13440,0,248,594,1034
13440,0,354,316,1308
13440,1,198,1195,3589
13440,0,353,3719,2694
13440,1,284,1440,3360
13440,0,211,555,852
13440,1,205,139,3053
13440,0,308,606,1004
13440,1,230,1603,3380
13440,0,262,1903,440
13440,0,349,314,1306
13440,1,283,1195,3589
13440,1,190,1227,3599
13440,1,110,388,3003
13440,0,314,1618,297
13440,0,246,981,2215
13440,1,247,1710,3787
13440,1,341,1120,3248
13440,1,254,1647,3799
13440,0,279,20,1291
13440,0,326,396,685
13440,1,185,1400,3339
13440,1,239,376,2923
13440,1,257,288,2944
13440,1,267,1646,3914
13440,0,301,1770,444
13440,0,290,107,266
13440,1,306,1216,3264
13440,0,233,636,939
13440,0,191,1803,171
13440,0,294,3552,1616
13440,0,255,974,2164
13440,0,335,3907,2654
13440,1,332,139,3115
13440,1,289,304,3232
13440,0,173,736,736
13440,0,334,570,589
13440,0,316,75,1268
13440,0,210,1780,139
13440,1,328,449,3133
13440,1,231,171,2928
13440,1,204,992,3392
13440,0,330,75,1332
13440,1,181,1297,3609
13440,0,343,794,913
13440,0,258,587,836
13440,1,225,224,3061
13440,1,188,528,2912
13440,1,220,896,3472
13440,0,298,587,948
13440,0,218,174,436
13440,1,305,139,3124
13440,1,150,320,2880
13440,1,280,1695,3914
13440,1,347,896,3472
13440,0,339,943,798
13440,0,270,1868,441
13440,1,175,496,2848
13440,1,183,250,3003
13440,1,169,388,2899
13440,1,312,1396,3635
13440,1,344,1440,3488
13440,1,256,1264,3392
13440,0,249,983,2221
13440,1,223,1584,3488
13440,1,336,1104,4032
13440,1,292,140,3115
13440,0,302,3924,2812
13440,0,293,107,1352
13440,1,195,1195,3604
13440,1,303,240,3168
13560,0,5,1739,139
13560,1,209,171,3134
13560,1,329,235,3025
13560,0,184,656,1056
13560,1,252,1538,3857
13560,1,295,1372,3527
13560,0,286,3648,2591
13560,0,311,3956,2772
13560,0,253,1814,2324
13560,0,324,1695,355
13560,1,315,1120,3152
13560,1,250,1389,3620
13560,1,176,1291,3636
13560,0,321,3648,2656
13560,1,213,1373,3525
13560,0,331,1674,369
13560,0,309,107,1259
13560,0,264,744,806
13560,0,346,1661,355
13560,1,273,208,3232
13560,0,241,1739,171
13560,0,327,3837,2699
13560,0,182,1579,283
13560,1,282,139,2987
13560,1,167,238,3060
13560,0,207,587,868
13560,1,263,64,2944
13560,0,265,3956,2644
13560,0,352,1688,355
13560,0,39,547,2585
13560,1,325,1314,3554
13560,1,281,1771,3889
13560,1,243,1692,3813
13560,1,260,1344,3584
13560,0,259,1580,206
13560,1,304,209,2974
13560,1,337,400,3232
13560,0,338,20,1291
13560,1,48,1344,3296
13560,1,276,1504,3520
13560,0,34,736,912
13560,0,189,704,800
13560,1,296,1684,3947
13560,1,53,1255,3540
13560,1,193,383,2999
13560,1,345,416,3072
13560,1,232,1344,3632
13560,1,261,864,3296
13560,1,275,1387,3636
13560,1,333,1584,3424
13560,1,269,1491,3598
13560,1,216,1584,3552
13560,0,351,798,887
13560,1,310,336,3168
13560,0,199,1024,2083
13560,1,297,1503,3890
13560,0,194,1872,224
13560,0,172,755,812
13560,0,317,557,948
13560,1,171,1377,3357
13560,1,166,1316,3525
13560,1,322,1232,3456
13560,1,242,1396,3631
13560,0,69,1504,256
13560,0,340,3924,2708
13560,1,266,1622,3856
13560,1,320,1227,3604
13560,1,75,1344,3472
13560,0,206,3776,2704
13560,0,168,626,996
13560,0,271,1667,260
13560,0,300,1787,508
13560,1,179,1372,3604
13560,0,307,1695,382
13560,1,235,1496,3603
13560,1,245,1578,3838
13560,1,350,1696,3856
13560,1,313,139,3028
13560,1,187,194,2949
13560,0,234,744,779
13560,1,277,1120,3248
13560,0,201,1760,480
13560,0,278,3956,2708
13560,1,274,171,2923
13560,0,272,3841,2662
13560,1,180,576,2992
13560,0,291,20,1291
13560,0,227,256,1296
13560,1,288,1195,3556
13560,0,299,287,1345
13560,1,164,1252,3604
13560,1,268,250,3036
13560,1,200,1376,3379
13560,1,192,896,3376
13560,1,208,320,3056
13560,0,97,1728,304
13560,1,287,139,2987
13560,0,348,3719,2684
13560,0,174,1713,667
13560,0,178,752,1056
13560,1,342,976,3440
13560,1,102,1291,3636
13560,0,248,646,978
13560,0,354,334,1346
13560,1,198,1274,3525
13560,0,353,3719,2694
13560,1,284,1440,3360
13560,0,211,651,852
13560,1,205,139,3115
13560,0,308,556,1012
13560,1,230,1442,3604
13560,0,262,1903,440
13560,0,349,328,1284
13560,1,283,1195,3589
13560,1,190,1195,3604
13560,1,110,388,2913
13560,0,314,1610,275
13560,0,246,1805,2320
13560,1,247,1710,3787
13560,1,341,1120,3248
13560,1,254,1647,3799
13560,0,279,108,1261
13560,0,326,331,609
13560,1,185,1400,3339
13560,1,239,376,2923
13560,1,257,288,2944
13560,1,267,1646,3914
13560,0,301,1770,444
13560,0,290,107,266
13560,1,306,1216,3264
13560,0,233,587,939
13560,0,191,1822,171
13560,0,294,3552,1616
13560,0,255,1769,2241
13560,0,335,3924,2635
13560,1,332,142,3115
13560,1,289,304,3232
13560,0,173,736,736
13560,0,334,503,514
13560,0,316,107,1316
13560,0,210,1737,217
13560,1,328,449,3133
13560,1,231,139,2988
13560,1,204,992,3392
13560,0,330,75,1332
13560,1,181,1291,3636
13560,0,343,794,913
13560,0,258,587,836
13560,1,225,172,2931
13560,1,188,528,2912
13560,1,220,896,3472
13560,0,298,601,948
13560,0,218,174,436
13560,1,305,185,3134
13560,1,150,320,2880
13560,1,280,1695,3914
13560,1,347,896,3472
13560,0,339,943,798
13560,0,270,1868,441
13560,1,175,496,2848
13560,1,183,171,2923
13560,1,169,353,2923
13560,1,312,1216,3604
13560,1,344,1440,3488
13560,1,256,1264,3392
13560,0,249,1779,2322
13560,1,223,1584,3488
13560,1,336,1104,4032
13560,1,292,230,3115
13560,0,302,3924,2812
13560,0,293,188,1347
13560,1,195,1234,3566
13560,1,303,240,3168
13680,0,5,1739,260
13680,1,209,171,3132
13680,1,329,140,3030
13680,0,184,656,1056
13680,1,252,1337,3842
13680,1,295,1372,3604
13680,0,286,3648,2592
13680,0,311,3956,2772
13680,0,253,2640,2422
13680,0,324,1695,355
13680,1,315,1120,3152
13680,1,250,1387,3615
13680,1,176,1291,3636
13680,0,321,3648,2656
13680,1,213,1219,3604
13680,0,331,1674,369
13680,0,309,107,1259
13680,0,264,745,826
13680,0,346,1670,394
13680,1,273,208,3232
13680,0,241,1739,171
13680,0,327,3924,2635
13680,0,182,1579,283
13680,1,282,194,2987
13680,1,167,171,3124
13680,0,207,587,868
13680,1,263,64,2944
13680,0,265,3837,2660
13680,0,352,1698,345
13680,0,39,547,2585
13680,1,325,1291,3636
13680,1,281,1674,3914
13680,1,243,1739,3777
13680,1,260,1344,3584
13680,0,259,1656,260
13680,1,304,171,2923
13680,1,337,400,3232
13680,0,338,78,1267
13680,1,48,1344,3296
13680,1,276,1504,3520
13680,0,34,736,912
13680,0,189,704,800
13680,1,296,1640,3924
13680,1,53,1206,3559
13680,1,193,388,2950
13680,1,345,416,3072
13680,1,232,1344,3632
13680,1,261,864,3296
13680,1,275,1387,3636
13680,1,333,1584,3424
13680,1,269,1473,3568
13680,1,216,1584,3552
13680,0,351,798,887
13680,1,310,336,3168
13680,0,199,1123,2093
13680,1,297,1295,3815
13680,0,194,1872,224
13680,0,172,762,818
13680,0,317,642,939
13680,1,171,1400,3339
13680,1,166,1195,3540
13680,1,322,1232,3456
13680,1,242,1381,3533
13680,0,69,1504,256
13680,0,340,3924,2708
13680,1,266,1542,3856
13680,1,320,1276,3539
13680,1,75,1344,3472
13680,0,206,3776,2704
13680,0,168,627,971
13680,0,271,1658,251
13680,0,300,1787,508
13680,1,179,1372,3598
13680,0,307,1695,382
13680,1,235,1500,3604
13680,1,245,1509,3825
13680,1,350,1696,3856
13680,1,313,139,3019
13680,1,187,171,3115
13680,0,234,767,779
13680,1,277,1120,3248
13680,0,201,1760,480
13680,0,278,3956,2708
13680,1,274,171,2923
13680,0,272,3648,2528
13680,1,180,576,2992
13680,0,291,195,1322
13680,0,227,256,1296
13680,1,288,1265,3502
13680,0,299,350,1385
13680,1,164,1252,3604
13680,1,268,171,3115
13680,1,200,1376,3419
13680,1,192,896,3376
13680,1,208,320,3056
13680,0,97,1728,304
13680,1,287,263,3002
13680,0,348,3719,2684
13680,0,174,1713,667
13680,0,178,752,1056
13680,1,342,813,3248
13680,1,102,1291,3636
13680,0,248,587,1044
13680,0,354,314,1317
13680,1,198,1195,3540
13680,0,353,3713,2679
13680,1,284,1440,3360
13680,0,211,555,852
13680,1,205,234,3106
13680,0,308,555,1012
13680,1,230,1442,3604
13680,1,358,736,896
13680,0,262,1903,440
13680,0,349,314,1306
13680,1,283,1274,3525
13680,1,190,1195,3604
13680,1,110,376,2923
13680,0,314,1640,297
13680,0,246,2631,2421
13680,1,247,1470,3799
13680,1,341,1120,3248
13680,1,254,1416,3791
13680,0,279,82,1268
13680,0,326,265,533
13680,1,185,1400,3339
13680,1,239,359,2976
13680,1,257,288,2944
13680,1,267,1574,3868
13680,0,301,1770,444
13680,0,290,107,266
13680,1,306,1216,3264
13680,0,233,587,939
13680,0,191,1804,216
13680,0,294,3552,1616
13680,0,255,2566,2319
13680,0,335,3915,2632
13680,1,332,237,3106
13680,1,289,304,3232
13680,0,173,736,736
13680,0,334,437,439
13680,0,316,75,1364
13680,0,210,1780,139
13680,1,328,449,3133
13680,1,231,139,3003
13680,1,356,896,3472
13680,1,204,992,3392
13680,0,330,166,1323
13680,1,181,1303,3590
13680,0,343,587,956
13680,0,258,675,868
13680,1,225,188,2939
13680,1,188,528,2912
13680,1,220,896,3472
13680,0,298,651,948
13680,0,218,174,436
13680,1,305,139,3115
13680,1,150,320,2880
13680,1,280,1607,3901
13680,1,347,639,3344
13680,0,339,943,798
13680,0,270,1868,441
13680,1,175,496,2848
13680,1,183,241,2999
13680,1,169,353,2923
13680,0,357,794,922
13680,1,312,1280,3525
13680,1,344,1440,3488
13680,1,256,1264,3392
13680,0,249,2576,2393
13680,1,223,1584,3488
13680,1,336,1104,4032
13680,1,292,139,3124
13680,1,355,896,3376
13680,0,302,3871,2782
13680,0,293,107,1364
13680,1,195,1195,3604
13680,1,303,240,3168
13680,0,359,1728,345
13800,0,5,1739,139
13800,1,209,139,3028
13800,1,329,168,3119
13800,0,184,656,1056
13800,1,252,1291,3914
13800,1,360,1344,3472
13800,1,295,1372,3604
13800,0,286,3648,2592
13800,0,311,3843,2752
13800,0,253,3462,2500
13800,0,324,1695,355
13800,1,315,1120,3152
13800,1,250,1387,3636
13800,1,176,1291,3636
13800,0,321,3648,2656
13800,1,213,1197,3603
13800,0,331,1674,369
13800,0,309,192,1255
13800,0,264,744,790
13800,0,346,1667,171
13800,1,273,208,3232
13800,0,241,1741,248
13800,0,327,3924,2635
13800,0,182,1579,283
13800,1,282,171,2972
13800,1,167,179,3126
13800,0,207,660,865
13800,1,263,64,2944
13800,0,265,3956,2644
13800,0,352,1664,352
13800,0,39,547,2585
13800,1,325,1291,3636
13800,0,363,324,1306
13800,1,281,1418,3953
13800,1,243,1657,3838
13800,1,260,1344,3584
13800,0,259,1579,203
13800,1,304,171,2930
13800,1,337,400,3232
13800,0,338,92,1268
13800,1,48,1344,3296
13800,1,276,1504,3520
13800,0,34,736,912
13800,0,189,704,800
13800,1,296,1426,3885
13800,1,53,1195,3540
13800,1,193,347,2923
13800,1,345,416,3072
13800,1,232,1344,3632
13800,1,261,864,3296
13800,1,275,1372,3525
13800,1,333,1584,3424
13800,1,269,1515,3604
13800,1,216,1584,3552
13800,0,351,798,887
13800,1,310,336,3168
13800,0,199,1223,2102
13800,1,297,1255,3879
13800,0,194,1872,224
13800,0,172,747,838
13800,0,317,555,948
13800,1,171,1400,3339
13800,1,166,1267,3500
13800,1,322,1232,3456
13800,1,242,1436,3604
13800,0,69,1504,256
13800,0,340,3837,2708
13800,1,266,1349,3901
13800,1,320,1207,3603
13800,1,75,1344,3472
13800,0,206,3776,2704
13800,0,168,587,1012
13800,0,271,1643,238
13800,0,300,1787,508
13800,1,179,1372,3583
13800,0,307,1695,382
13800,1,235,1372,3526
13800,1,245,1381,3899
13800,1,350,1696,3856
13800,1,313,139,3019
